# file...... ./glm_output/meter_4.csv
# date...... Tue May  2 10:06:58 2023
# user...... deras
# host...... (null)
# trigger... (none)
# interval.. 60
# limit..... 0
# timestamp,tn_meter_1br_108:measured_real_power,tn_meter_5br_95:measured_real_power,tn_meter_5br_266:measured_real_power,tn_meter_2br_17:measured_real_power,tn_meter_3br_179:measured_real_power,tn_meter_2br_202:measured_real_power,tn_meter_1br_179:measured_real_power,tn_meter_5br_278:measured_real_power,tn_meter_4br_238:measured_real_power,tn_meter_3br_275:measured_real_power,tn_meter_4br_174:measured_real_power,tn_meter_1br_219:measured_real_power,tn_meter_5br_41:measured_real_power,tn_meter_4br_323:measured_real_power,tn_meter_2br_98:measured_real_power,tn_meter_3br_74:measured_real_power,tn_meter_4br_347:measured_real_power,tn_meter_5br_180:measured_real_power,tn_meter_5br_66:measured_real_power,tn_meter_4br_31:measured_real_power,tn_meter_2br_188:measured_real_power,tn_meter_1br_215:measured_real_power,tn_meter_1br_269:measured_real_power,tn_meter_4br_234:measured_real_power,tn_meter_3br_255:measured_real_power
2021-12-25 00:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:01:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:02:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4491.15,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4488.92,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:06:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4486.53,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:07:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:08:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:09:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4483.27,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:10:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4479.97,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:11:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4479.46,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:12:00 UTC,+0,+0,+0,+0,+0,+0,+0,+4484.35,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:13:00 UTC,+0,+0,+0,+0,+0,+4482.55,+0,+4482.55,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:14:00 UTC,+0,+0,+0,+0,+0,+4484.87,+0,+4484.87,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:15:00 UTC,+0,+0,+0,+0,+0,+4478.98,+0,+4478.98,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:16:00 UTC,+0,+0,+0,+0,+0,+4476.18,+0,+4476.18,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:17:00 UTC,+0,+0,+0,+0,+0,+4472.71,+0,+4472.71,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:18:00 UTC,+0,+0,+0,+0,+0,+4466.75,+0,+4466.75,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:19:00 UTC,+0,+0,+0,+0,+0,+4462.58,+0,+4462.58,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:20:00 UTC,+0,+0,+0,+0,+0,+4464.09,+0,+4464.09,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:21:00 UTC,+0,+0,+0,+0,+0,+4462.09,+0,+4462.09,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:22:00 UTC,+0,+0,+0,+0,+0,+4470.36,+0,+4470.36,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:23:00 UTC,+0,+0,+0,+0,+0,+4478.66,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:24:00 UTC,+4480.55,+0,+0,+0,+0,+4481.59,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:25:00 UTC,+4475.93,+0,+0,+0,+0,+4476.97,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:26:00 UTC,+4477.38,+0,+0,+0,+0,+4478.42,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:27:00 UTC,+4478.92,+0,+0,+0,+0,+4479.96,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:28:00 UTC,+4473.82,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:29:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:30:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4469.72,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:31:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+4471.48,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:32:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:34:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:35:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:36:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:37:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:38:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:39:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:40:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:41:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:42:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:43:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:44:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4490.18,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:46:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4490.52,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:47:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4476.3,+4476.3,+0,+0,+0,+0,+0,+4478.74,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:48:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4471.39,+4471.39,+0,+0,+0,+0,+0,+4473.83,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:49:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4471.34,+0,+0,+0,+0,+0,+0,+4471.34,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:50:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4474.6,+0,+0,+0,+0,+0,+0,+4474.6,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:51:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4476.24,+0,+0,+0,+0,+0,+0,+4476.24,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:52:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4485.07,+0,+0,+0,+0,+0,+0,+4485.07,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:53:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4488.53,+0,+0,+0,+0,+0,+0,+4488.53,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:54:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4490.93,+0,+0,+0,+0,+0,+0,+4490.93,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4487.52,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4487.45,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:57:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 00:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2021-12-25 01:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
